gid,platenum,platecol,ownpro,industry,owncity,comcode,locpro,tms,devtime,rectime,lon,lat,locspd,devspd,tlmile,direct,altitu,situation,alarm,extra,dist_meter,time_diff,calkmh
625,辽BK4058,2,210000,30,210211,2159337,130000,1523327411,2018-04-10 10:30:11,2018-04-10 10:31:36,119.493304,39.959165,73,73,310788,246,44,786435,0,3,462.65,25.0,66.62
626,辽BK4058,2,210000,30,210211,2159337,130000,1523327436,2018-04-10 10:30:36,2018-04-10 10:32:03,119.488246,39.957678,61,61,310789,251,55,786435,0,3,440.71,25.0,63.46
627,辽BK4058,2,210000,30,210211,2159337,130000,1523327461,2018-04-10 10:31:01,2018-04-10 10:32:28,119.483296,39.956563,65,65,310789,255,60,786435,0,3,473.81,25.0,68.23
628,辽BK4058,2,210000,30,210211,2159337,130000,1523327486,2018-04-10 10:31:26,2018-04-10 10:32:51,119.477934,39.955476,72,72,310790,255,61,786435,0,3,519.69,25.0,74.84
629,辽BK4058,2,210000,30,210211,2159337,130000,1523327511,2018-04-10 10:31:51,2018-04-10 10:33:18,119.472059,39.954266,78,78,310790,254,59,786435,0,3,567.34,25.0,81.7
630,辽BK4058,2,210000,30,210211,2159337,130000,1523327536,2018-04-10 10:32:16,2018-04-10 10:33:42,119.465628,39.952996,84,84,310791,256,58,786435,0,3,587.98,25.0,84.67
631,辽BK4058,2,210000,30,210211,2159337,130000,1523327561,2018-04-10 10:32:41,2018-04-10 10:34:06,119.458871,39.951996,85,85,310791,260,55,786435,0,3,546.59,25.0,78.71
632,辽BK4058,2,210000,30,210211,2159337,130000,1523327586,2018-04-10 10:33:06,2018-04-10 10:34:33,119.45253,39.95135,74,74,310792,264,59,786435,0,3,503.59,25.0,72.52
633,辽BK4058,2,210000,30,210211,2159337,130000,1523327611,2018-04-10 10:33:31,2018-04-10 10:34:57,119.446656,39.950985,68,68,310792,265,60,786435,0,3,447.89,25.0,64.5
634,辽BK4058,2,210000,30,210211,2159337,130000,1523327636,2018-04-10 10:33:56,2018-04-10 10:35:21,119.441431,39.950668,63,63,310793,265,62,786435,0,3,440.38,25.0,63.41
635,辽BK4058,2,210000,30,210211,2159337,130000,1523327661,2018-04-10 10:34:21,2018-04-10 10:35:48,119.436301,39.950291,63,63,310793,262,66,786435,0,3,445.47,25.0,64.15
636,辽BK4058,2,210000,30,210211,2159337,130000,1523327686,2018-04-10 10:34:46,2018-04-10 10:36:12,119.431162,39.949618,62,62,310794,258,67,786435,0,3,439.27,25.0,63.25
637,辽BK4058,2,210000,30,210211,2159337,130000,1523327711,2018-04-10 10:35:11,2018-04-10 10:36:36,119.426177,39.948653,65,65,310794,253,68,786435,0,3,470.09,25.0,67.69
638,辽BK4058,2,210000,30,210211,2159337,130000,1523327736,2018-04-10 10:35:36,2018-04-10 10:37:03,119.420974,39.947279,64,64,310795,247,62,786435,0,3,437.97,25.0,63.07
639,辽BK4058,2,210000,30,210211,2159337,130000,1523327761,2018-04-10 10:36:01,2018-04-10 10:37:27,119.416276,39.945703,60,60,310795,244,65,786435,0,3,448.79,25.0,64.63
640,辽BK4058,2,210000,30,210211,2159337,130000,1523327786,2018-04-10 10:36:26,2018-04-10 10:37:51,119.411655,39.943783,67,67,310795,239,66,786435,0,3,472.36,25.0,68.02
641,辽BK4058,2,210000,30,210211,2159337,130000,1523327811,2018-04-10 10:36:51,2018-04-10 10:38:18,119.406988,39.941504,69,69,310796,236,65,786435,0,3,467.64,25.0,67.34
642,辽BK4058,2,210000,30,210211,2159337,130000,1523327836,2018-04-10 10:37:16,2018-04-10 10:38:42,119.402396,39.939214,68,68,310796,238,60,786435,0,3,502.78,25.0,72.4
643,辽BK4058,2,210000,30,210211,2159337,130000,1523327861,2018-04-10 10:37:41,2018-04-10 10:39:06,119.397454,39.936758,73,73,310797,237,51,786435,0,3,465.11,25.0,66.98
644,辽BK4058,2,210000,30,210211,2159337,130000,1523327886,2018-04-10 10:38:06,2018-04-10 10:39:33,119.392721,39.934691,61,61,310797,246,45,786435,0,3,445.28,26.0,61.65
645,辽BK4058,2,210000,30,210211,2159337,130000,1523327912,2018-04-10 10:38:32,2018-04-10 10:39:57,119.387543,39.934251,59,59,310798,246,44,786435,0,3,394.45,25.0,56.8
646,辽BK4058,2,210000,30,210211,2159337,130000,1523327937,2018-04-10 10:38:57,2018-04-10 10:40:24,119.385241,39.931172,65,65,310798,175,41,786435,0,3,515.75,25.0,74.27
647,辽BK4058,2,210000,30,210211,2159337,130000,1523327962,2018-04-10 10:39:22,2018-04-10 10:40:48,119.385709,39.926541,79,79,310799,175,38,786435,0,3,543.29,25.0,78.23
648,辽BK4058,2,210000,30,210211,2159337,130000,1523327987,2018-04-10 10:39:47,2018-04-10 10:41:12,119.385933,39.921651,76,76,310799,180,40,786435,0,3,526.39,25.0,75.8
649,辽BK4058,2,210000,30,210211,2159337,130000,1523328012,2018-04-10 10:40:12,2018-04-10 10:41:39,119.385603,39.916917,75,75,310800,184,45,786435,0,3,575.38,25.0,82.85
650,辽BK4058,2,210000,30,210211,2159337,130000,1523328037,2018-04-10 10:40:37,2018-04-10 10:42:03,119.384516,39.911803,91,91,310800,192,39,786435,0,3,606.51,25.0,87.34
651,辽BK4058,2,210000,30,210211,2159337,130000,1523328062,2018-04-10 10:41:02,2018-04-10 10:42:27,119.382557,39.906553,80,80,310801,199,39,786435,0,3,579.4,25.0,83.43
652,辽BK4058,2,210000,30,210211,2159337,130000,1523328087,2018-04-10 10:41:27,2018-04-10 10:42:54,119.380047,39.901706,85,85,310802,204,37,786435,0,3,606.76,25.0,87.37
653,辽BK4058,2,210000,30,210211,2159337,130000,1523328112,2018-04-10 10:41:52,2018-04-10 10:43:18,119.376716,39.896881,89,89,310802,210,29,786435,0,3,604.82,25.0,87.09
654,辽BK4058,2,210000,30,210211,2159337,130000,1523328137,2018-04-10 10:42:17,2018-04-10 10:43:42,119.372779,39.892356,86,86,310803,216,26,786435,0,3,569.57,25.0,82.02
655,辽BK4058,2,210000,30,210211,2159337,130000,1523328162,2018-04-10 10:42:42,2018-04-10 10:44:09,119.368476,39.888441,80,80,310803,223,27,786435,0,3,577.09,25.0,83.1
656,辽BK4058,2,210000,30,210211,2159337,130000,1523328187,2018-04-10 10:43:07,2018-04-10 10:44:33,119.363591,39.884856,86,86,310804,229,24,786435,0,3,579.82,25.0,83.49
657,辽BK4058,2,210000,30,210211,2159337,130000,1523328212,2018-04-10 10:43:32,2018-04-10 10:44:57,119.358375,39.881521,80,80,310804,230,18,786435,0,3,562.53,25.0,81.0
658,辽BK4058,2,210000,30,210211,2159337,130000,1523328237,2018-04-10 10:43:57,2018-04-10 10:45:24,119.353351,39.878252,79,79,310805,228,14,786435,0,3,572.15,25.0,82.39
659,辽BK4058,2,210000,30,210211,2159337,130000,1523328262,2018-04-10 10:44:22,2018-04-10 10:45:48,119.348664,39.874576,80,80,310806,219,13,786435,0,3,544.34,25.0,78.38
660,辽BK4058,2,210000,30,210211,2159337,130000,1523328287,2018-04-10 10:44:47,2018-04-10 10:46:12,119.344976,39.870581,78,78,310806,211,13,786435,0,3,539.67,25.0,77.71
661,辽BK4058,2,210000,30,210211,2159337,130000,1523328312,2018-04-10 10:45:12,2018-04-10 10:46:39,119.342149,39.866236,20,20,310807,202,14,786435,0,3,581.55,25.0,83.74
662,辽BK4058,2,210000,30,210211,2159337,130000,1523328337,2018-04-10 10:45:37,2018-04-10 10:47:03,119.340129,39.861235,79,79,310807,193,13,786435,0,3,550.71,25.0,79.3
663,辽BK4058,2,210000,30,210211,2159337,130000,1523328362,2018-04-10 10:46:02,2018-04-10 10:47:27,119.339191,39.856328,79,79,310808,184,12,786435,0,3,556.09,25.0,80.08
664,辽BK4058,2,210000,30,210211,2159337,130000,1523328387,2018-04-10 10:46:27,2018-04-10 10:47:54,119.338773,39.85133,79,79,310808,183,12,786435,0,3,541.88,25.0,78.03
665,辽BK4058,2,210000,30,210211,2159337,130000,1523328412,2018-04-10 10:46:52,2018-04-10 10:48:18,119.338341,39.846461,79,79,310809,184,14,786435,0,3,558.45,25.0,80.42
666,辽BK4058,2,210000,30,210211,2159337,130000,1523328437,2018-04-10 10:47:17,2018-04-10 10:48:42,119.337298,39.841496,81,81,310810,193,15,786435,0,3,548.47,25.0,78.98
667,辽BK4058,2,210000,30,210211,2159337,130000,1523328462,2018-04-10 10:47:42,2018-04-10 10:49:09,119.335298,39.836803,78,78,310810,202,15,786435,0,3,565.21,25.0,81.39
668,辽BK4058,2,210000,30,210211,2159337,130000,1523328487,2018-04-10 10:48:07,2018-04-10 10:49:33,119.332291,39.832271,82,82,310811,211,13,786435,0,3,566.96,25.0,81.64
669,辽BK4058,2,210000,30,210211,2159337,130000,1523328512,2018-04-10 10:48:32,2018-04-10 10:49:57,119.328359,39.828162,80,80,310811,220,11,786435,0,3,565.81,25.0,81.48
670,辽BK4058,2,210000,30,210211,2159337,130000,1523328537,2018-04-10 10:48:57,2018-04-10 10:50:24,119.323606,39.824621,82,82,310812,230,12,786435,0,3,569.69,25.0,82.04
671,辽BK4058,2,210000,30,210211,2159337,130000,1523328562,2018-04-10 10:49:22,2018-04-10 10:50:48,119.318139,39.821696,80,80,310812,239,12,786435,0,3,549.67,25.0,79.15
672,辽BK4058,2,210000,30,210211,2159337,130000,1523328587,2018-04-10 10:49:47,2018-04-10 10:51:12,119.312356,39.819546,77,77,310813,248,11,786435,0,3,535.82,25.0,77.16
673,辽BK4058,2,210000,30,210211,2159337,130000,1523328612,2018-04-10 10:50:12,2018-04-10 10:51:39,119.306455,39.817939,78,78,310813,251,12,786435,0,3,554.33,25.0,79.82
674,辽BK4058,2,210000,30,210211,2159337,130000,1523328637,2018-04-10 10:50:37,2018-04-10 10:52:03,119.300328,39.816326,79,79,310814,250,17,786435,0,3,570.36,25.0,82.13
675,辽BK4058,2,210000,30,210211,2159337,130000,1523328662,2018-04-10 10:51:02,2018-04-10 10:52:27,119.294159,39.814388,82,82,310815,246,16,786435,0,3,580.99,25.0,83.66
676,辽BK4058,2,210000,30,210211,2159337,130000,1523328687,2018-04-10 10:51:27,2018-04-10 10:52:54,119.288221,39.811856,83,83,310815,237,17,786435,0,3,589.64,25.0,84.91
677,辽BK4058,2,210000,30,210211,2159337,130000,1523328712,2018-04-10 10:51:52,2018-04-10 10:53:18,119.282682,39.808701,86,86,310816,230,18,786435,0,3,600.11,25.0,86.42
678,辽BK4058,2,210000,30,210211,2159337,130000,1523328737,2018-04-10 10:52:17,2018-04-10 10:53:42,119.277624,39.80496,90,90,310816,222,18,786435,0,3,610.28,25.0,87.88
679,辽BK4058,2,210000,30,210211,2159337,130000,1523328762,2018-04-10 10:52:42,2018-04-10 10:54:09,119.273161,39.800675,84,84,310817,214,16,786435,0,3,553.45,25.0,79.7
680,辽BK4058,2,210000,30,210211,2159337,130000,1523328787,2018-04-10 10:53:07,2018-04-10 10:54:33,119.269829,39.796404,74,74,310818,207,19,786435,0,3,538.98,25.0,77.61
681,辽BK4058,2,210000,30,210211,2159337,130000,1523328812,2018-04-10 10:53:32,2018-04-10 10:54:57,119.267256,39.791974,80,80,310818,201,17,786435,0,3,573.06,25.0,82.52
682,辽BK4058,2,210000,30,210211,2159337,130000,1523328837,2018-04-10 10:53:57,2018-04-10 10:55:24,119.26528,39.787043,83,83,310819,193,16,786435,0,3,579.81,25.0,83.49
683,辽BK4058,2,210000,30,210211,2159337,130000,1523328862,2018-04-10 10:54:22,2018-04-10 10:55:48,119.263773,39.781952,81,81,310819,192,14,786435,0,3,562.72,25.0,81.03
684,辽BK4058,2,210000,30,210211,2159337,130000,1523328887,2018-04-10 10:54:47,2018-04-10 10:56:12,119.262351,39.777004,80,80,310820,192,13,786435,0,3,556.87,25.0,80.19
685,辽BK4058,2,210000,30,210211,2159337,130000,1523328912,2018-04-10 10:55:12,2018-04-10 10:56:39,119.260935,39.772109,80,80,310820,192,13,786435,0,3,553.44,25.0,79.7
686,辽BK4058,2,210000,30,210211,2159337,130000,1523328937,2018-04-10 10:55:37,2018-04-10 10:57:03,119.25954,39.767242,79,79,310821,191,14,786435,0,3,558.8,25.0,80.47
687,辽BK4058,2,210000,30,210211,2159337,130000,1523328962,2018-04-10 10:56:02,2018-04-10 10:57:27,119.258203,39.762316,81,81,310821,190,13,786435,0,3,559.01,25.0,80.5
688,辽BK4058,2,210000,30,210211,2159337,130000,1523328987,2018-04-10 10:56:27,2018-04-10 10:57:54,119.257168,39.757345,79,79,310822,186,12,786435,0,3,555.77,25.0,80.03
689,辽BK4058,2,210000,30,210211,2159337,130000,1523329012,2018-04-10 10:56:52,2018-04-10 10:58:18,119.25661,39.752358,80,80,310823,183,11,786435,0,3,4507.97,200.0,81.14
690,辽BK4058,2,210000,30,210211,2159337,130000,1523329212,2018-04-10 11:00:12,2018-04-10 11:01:38,119.251481,39.71195,81,81,310827,202,11,786435,0,3,3781.52,175.0,77.79
691,辽BK4058,2,210000,30,210211,2159337,130000,1523329387,2018-04-10 11:03:07,2018-04-10 11:04:33,119.238054,39.679509,81,81,310831,197,3,786435,0,3,555.68,25.0,80.02
692,辽BK4058,2,210000,30,210211,2159337,130000,1523329412,2018-04-10 11:03:32,2018-04-10 11:04:57,119.235786,39.674821,81,81,310831,202,4,786435,0,3,573.6,25.0,82.6
693,辽BK4058,2,210000,30,210211,2159337,130000,1523329437,2018-04-10 11:03:57,2018-04-10 11:05:24,119.233127,39.670081,82,82,310832,206,3,786435,0,3,567.02,25.0,81.65
694,辽BK4058,2,210000,30,210211,2159337,130000,1523329462,2018-04-10 11:04:22,2018-04-10 11:05:48,119.230167,39.665515,82,82,310833,205,4,786435,0,3,563.57,25.0,81.15
695,辽BK4058,2,210000,30,210211,2159337,130000,1523329487,2018-04-10 11:04:47,2018-04-10 11:06:12,119.227261,39.660963,79,79,310833,206,3,786435,0,3,1690.59,75.0,81.15
696,辽BK4058,2,210000,30,210211,2159337,130000,1523329562,2018-04-10 11:06:02,2018-04-10 11:07:27,119.218571,39.647298,78,78,310835,206,5,786435,0,3,549.27,25.0,79.09
697,辽BK4058,2,210000,30,210211,2159337,130000,1523329587,2018-04-10 11:06:27,2018-04-10 11:07:54,119.215746,39.642859,81,81,310835,206,4,786435,0,3,567.61,25.0,81.74
698,辽BK4058,2,210000,30,210211,2159337,130000,1523329612,2018-04-10 11:06:52,2018-04-10 11:08:18,119.212816,39.638276,81,81,310836,207,5,786435,0,3,559.58,25.0,80.58
699,辽BK4058,2,210000,30,210211,2159337,130000,1523329637,2018-04-10 11:07:17,2018-04-10 11:08:42,119.209546,39.633916,80,80,310837,213,6,786435,0,3,547.27,25.0,78.81
700,辽BK4058,2,210000,30,210211,2159337,130000,1523329662,2018-04-10 11:07:42,2018-04-10 11:09:09,119.20583,39.629911,77,77,310837,218,5,786435,0,3,547.27,25.0,78.81
701,辽BK4058,2,210000,30,210211,2159337,130000,1523329687,2018-04-10 11:08:07,2018-04-10 11:09:33,119.201651,39.626189,83,83,310838,223,8,786435,0,3,570.83,25.0,82.2
702,辽BK4058,2,210000,30,210211,2159337,130000,1523329712,2018-04-10 11:08:32,2018-04-10 11:09:57,119.196731,39.622731,79,79,310838,230,6,786435,0,3,554.58,25.0,79.86
703,辽BK4058,2,210000,30,210211,2159337,130000,1523329737,2018-04-10 11:08:57,2018-04-10 11:10:24,119.191561,39.619737,80,80,310839,236,7,786435,0,3,557.42,25.0,80.27
704,辽BK4058,2,210000,30,210211,2159337,130000,1523329762,2018-04-10 11:09:22,2018-04-10 11:10:48,119.185996,39.617152,81,81,310839,242,8,786435,0,3,555.63,25.0,80.01
705,辽BK4058,2,210000,30,210211,2159337,130000,1523329787,2018-04-10 11:09:47,2018-04-10 11:11:12,119.180234,39.614875,76,76,310840,243,8,786435,0,3,525.08,25.0,75.61
706,辽BK4058,2,210000,30,210211,2159337,130000,1523329812,2018-04-10 11:10:12,2018-04-10 11:11:39,119.174774,39.612746,76,76,310840,243,10,786435,0,3,535.47,25.0,77.11
707,辽BK4058,2,210000,30,210211,2159337,130000,1523329837,2018-04-10 11:10:37,2018-04-10 11:12:03,119.169212,39.610566,73,73,310841,243,9,786435,0,3,522.53,25.0,75.24
708,辽BK4058,2,210000,30,210211,2159337,130000,1523329862,2018-04-10 11:11:02,2018-04-10 11:12:27,119.163785,39.608438,76,76,310841,242,8,786435,0,1,518.11,25.0,74.61
709,辽BK4058,2,210000,30,210211,2159337,130000,1523329887,2018-04-10 11:11:27,2018-04-10 11:12:54,119.158391,39.606348,73,73,310842,244,9,786435,0,1,490.21,25.0,70.59
710,辽BK4058,2,210000,30,210211,2159337,130000,1523329912,2018-04-10 11:11:52,2018-04-10 11:13:18,119.153301,39.60435,68,68,310842,243,7,786435,0,1,476.45,25.0,68.61
711,辽BK4058,2,210000,30,210211,2159337,130000,1523329937,2018-04-10 11:12:17,2018-04-10 11:13:42,119.148374,39.602378,70,70,310843,242,5,786435,0,1,541.63,25.0,77.99
712,辽BK4058,2,210000,30,210211,2159337,130000,1523329962,2018-04-10 11:12:42,2018-04-10 11:14:09,119.142754,39.600165,81,81,310844,244,2,786435,0,1,561.09,25.0,80.8
713,辽BK4058,2,210000,30,210211,2159337,130000,1523329987,2018-04-10 11:13:07,2018-04-10 11:14:33,119.136904,39.597916,81,81,310844,243,1,786435,0,1,564.97,25.0,81.36
714,辽BK4058,2,210000,30,210211,2159337,130000,1523330012,2018-04-10 11:13:32,2018-04-10 11:14:57,119.131311,39.595238,80,80,310845,234,6,786435,0,1,556.83,25.0,80.18
