REPORT,ACCTYPE,TIME,WEEKDAY,RDSURF,LIGHT,weather,deg_curv,pct_grad,AADT,trkpcts,mvmt,RURURB,MED_TYPE,MEDWID,LSHL_TYP,LSHL_TY2,LSHLDWID,LSHL_WD2,RSHL_TYP,RSHL_TY2,RSHLDWID,RSHL_WD2,SURF_TYP,SURF_TY2,lanewid,rdwy_wid,FUNC_CLS,sex,young,old,drink,truck,old_car
1,33,120,3,1.0,6.0,1,0.0,0.69,186045.0,5.59,31.92000000000001,U,S,100,A,A,8,7,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,1552,2,2.0,3.0,2,0.0,2.58,186045.0,7.34,0.68,U,S,100,A,A,8,7,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,530,3,1.0,6.0,1,0.0,1.33,178210.0,7.34,16.91,U,S,115,A,A,8,7,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,2059,4,2.0,6.0,3,1.0,0.66,173216.0,7.34,9.480000000000002,U,S,300,A,A,8,6,A,A,10,10,A,A,12,72,51.0,0,0,0,1,0,0
1,33,1650,5,1.0,1.0,1,1.0,0.66,173216.0,7.34,7.59,U,S,300,A,A,8,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1608,7,1.0,1.0,1,0.0,0.66,173216.0,7.34,7.59,U,S,300,A,A,8,8,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
2,33,1607,3,2.0,1.0,3,0.0,1.1799999999999995,173216.0,7.34,18.329999999999995,U,S,100,A,A,10,8,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1631,1,1.0,1.0,1,0.0,1.1799999999999995,128986.0,7.34,4.240000000000001,U,S,100,A,A,10,10,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,245,6,2.0,4.0,3,0.0,1.1799999999999995,128986.0,7.34,8.0,U,S,100,A,A,10,10,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,1537,2,2.0,1.0,3,0.0,5.0,128986.0,7.34,8.0,U,S,100,A,A,10,10,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,107,2,2.0,4.0,3,0.0,5.0,128986.0,7.34,8.95,U,S,100,A,A,10,10,A,A,10,10,A,A,12,84,51.0,0,0,0,0,0,0
2,33,2330,5,1.0,4.0,1,0.0,5.0,128986.0,7.34,8.95,U,S,100,A,A,10,10,A,A,10,10,A,A,12,84,51.0,0,0,0,0,0,0
1,33,1949,5,1.0,3.0,1,0.0,5.0,128986.0,7.34,5.18,U,S,100,A,A,10,10,A,A,10,10,A,A,12,84,51.0,0,0,0,0,0,0
1,33,649,2,1.0,1.0,1,2.95,1.28,128986.0,7.34,4.71,U,S,100,A,A,10,10,A,A,10,10,A,A,12,96,51.0,1,0,0,0,0,1
1,33,1540,3,1.0,1.0,2,2.95,1.28,128986.0,7.34,4.71,U,S,100,A,A,10,10,A,A,10,10,A,A,12,96,51.0,1,1,0,0,0,1
1,33,1140,2,1.0,1.0,2,2.95,1.28,128986.0,7.34,4.71,U,S,100,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,1
1,33,48,6,1.0,6.0,2,0.0,1.28,196908.0,5.7,5.75,U,A,40,,A,0,10,A,A,10,10,A,A,12,96,51.0,0,1,0,1,0,0
1,33,2103,6,1.0,4.0,2,0.0,1.28,196908.0,5.7,7.91,U,A,40,,A,0,10,A,A,10,10,A,A,12,96,51.0,0,1,0,0,0,1
1,33,49,6,1.0,4.0,1,0.0,1.28,196908.0,5.7,10.78,U,S,80,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,1
1,33,205,7,7.0,6.0,3,0.0,4.1,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,0
1,33,500,3,1.0,6.0,1,0.0,5.0,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,0
2,33,822,1,2.0,1.0,3,1.98,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,1,0,0,0,0,0
1,33,15,7,2.0,4.0,3,0.0,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,1,0,0,0,0
2,33,2157,6,7.0,6.0,3,0.0,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,1,1,0,0,0,0
1,33,2048,5,7.0,6.0,3,0.0,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,1,0,0,0,0,0
1,33,123,7,2.0,6.0,3,0.0,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,1,0,0,0,0
1,33,409,5,2.0,4.0,3,0.0,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,1,0,0,0,0
1,33,1832,1,2.0,4.0,3,0.0,0.32,196908.0,5.7,69.72,U,S,110,A,A,10,10,A,A,10,10,A,A,12,96,51.0,0,0,0,0,0,1
1,33,1329,3,1.0,1.0,2,0.0,0.32,196908.0,5.7,2.16,U,O,110,W,W,0,0,W,W,0,0,P,A,16,124,51.0,1,1,0,0,0,0
1,33,1124,2,1.0,1.0,1,1.98,0.25,196908.0,7.34,6.47,U,S,110,A,A,10,10,A,A,10,10,P,A,12,96,51.0,0,0,0,0,0,0
1,33,2307,3,2.0,6.0,3,1.98,0.25,196908.0,7.34,6.47,U,S,110,A,A,10,10,A,A,10,10,P,A,12,96,51.0,0,1,0,0,0,1
1,33,2018,5,1.0,4.0,1,0.39,3.28,196908.0,7.34,7.91,U,S,110,A,A,10,10,A,A,10,10,P,A,12,96,51.0,0,0,0,0,0,1
1,33,557,2,1.0,6.0,1,0.0,0.45,196908.0,7.34,2.16,U,S,110,A,A,10,10,P,A,10,10,P,A,12,96,51.0,1,0,0,0,0,1
1,33,1004,7,1.0,1.0,1,0.0,0.44,196908.0,7.34,0.72,U,S,100,A,A,6,6,P,A,10,10,P,A,12,96,51.0,0,0,0,0,0,0
1,33,2130,6,7.0,6.0,3,0.17,0.44,196908.0,7.34,6.47,U,S,100,A,A,6,6,P,A,10,10,P,A,12,96,51.0,1,1,0,0,0,0
1,33,100,3,2.0,4.0,3,0.0,2.41,161875.0,7.34,1.1799999999999995,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,1,0,0,0,0
2,33,2315,5,7.0,4.0,3,0.0,2.41,161875.0,7.34,1.1799999999999995,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,1,0,0,0,0,0
1,33,405,1,8.0,4.0,5,0.0,0.35,161875.0,7.34,6.5,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,1,0,0,0,0
1,33,913,2,2.0,1.0,3,0.0,0.35,161875.0,7.34,6.5,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,0,0,0,1,0
1,33,1012,3,2.0,1.0,3,3.04,0.35,161875.0,7.34,1.77,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,1,0,0,0,1
1,33,1735,7,1.0,1.0,2,0.0,0.35,187316.0,7.34,2.05,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,1,0,0,0,1
1,33,1333,1,2.0,1.0,3,0.0,0.35,187316.0,7.34,1.37,U,O,21,W,W,0,0,W,W,0,0,P,P,17,120,51.0,0,0,0,0,0,0
2,33,245,6,2.0,4.0,3,0.0,0.84,173523.0,7.34,3.17,U,P,21,,,0,0,P,P,10,10,P,P,12,72,51.0,1,0,0,0,0,0
1,33,650,5,2.0,2.0,3,0.0,0.84,173523.0,7.34,2.53,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,1,0,0,0,0,0
1,33,2237,3,1.0,4.0,2,3.04,0.84,173523.0,7.34,2.53,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,0,0,0,0,1
2,33,325,7,2.0,4.0,3,3.04,0.84,173523.0,7.34,2.53,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,1,0,1,0,0
1,33,1922,5,1.0,4.0,1,3.04,0.84,128541.0,7.34,4.69,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,0,1,0,0,0,1
1,33,452,4,2.0,4.0,3,0.0,1.31,128541.0,7.34,1.88,U,P,21,,,0,0,P,P,10,10,P,P,12,84,51.0,1,1,0,0,0,1
1,33,1416,7,1.0,1.0,1,0.0,1.31,128541.0,7.34,10.79,U,P,21,,,0,0,A,P,10,10,P,P,12,84,51.0,0,0,0,0,0,0
1,33,415,7,2.0,4.0,3,4.07,1.54,134177.0,7.34,6.860000000000001,U,P,21,,,0,0,A,P,10,10,P,P,12,72,51.0,0,0,0,0,0,0
2,33,405,1,2.0,4.0,2,4.07,1.54,134177.0,7.34,6.860000000000001,U,P,21,,,0,0,A,P,10,10,P,P,12,72,51.0,0,0,0,1,0,0
2,33,354,2,1.0,6.0,1,0.0,3.34,134177.0,7.34,14.69,U,O,21,C,C,0,0,C,C,0,0,P,A,16,96,51.0,1,0,0,1,0,0
1,33,1220,7,1.0,1.0,1,0.0,0.0,134177.0,7.34,43.1,U,A,22,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
2,33,908,5,1.0,1.0,1,0.0,0.0,134177.0,7.34,53.86999999999999,U,A,22,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,609,6,2.0,6.0,2,0.0,0.22,134177.0,7.34,53.86999999999999,U,A,22,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,1349,3,1.0,1.0,1,0.0,0.25,134177.0,7.34,35.25999999999999,U,A,22,,,0,0,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,1109,1,2.0,1.0,2,0.0,2.5,134177.0,7.34,35.25999999999999,U,A,22,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1555,6,2.0,1.0,3,0.99,1.71,134177.0,7.34,7.35,U,S,22,,,0,0,A,A,10,10,A,A,12,72,51.0,0,0,1,0,0,0
2,33,1243,4,2.0,1.0,3,0.0,2.33,152279.0,7.34,8.89,U,O,22,C,W,0,0,C,W,0,0,A,P,17,116,51.0,1,1,0,0,0,1
1,33,118,4,1.0,4.0,1,0.0,2.33,152279.0,7.34,8.89,U,O,22,C,W,0,0,C,W,0,0,A,P,17,116,51.0,0,0,0,1,0,1
2,33,1729,2,1.0,1.0,1,1.91,1.86,152279.0,7.34,0.56,U,S,50,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
2,33,1341,4,1.0,1.0,2,1.91,1.86,152279.0,7.34,5.56,U,S,50,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,1020,1,1.0,1.0,1,0.0,0.21,135570.0,7.34,21.28,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,1,0,0,0
1,33,806,5,1.0,1.0,2,0.0,0.21,135570.0,7.34,21.28,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,424,5,1.0,2.0,1,0.29,1.23,135570.0,7.34,21.28,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,1013,5,2.0,1.0,3,0.29,1.23,135570.0,7.34,0.99,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,153,2,1.0,6.0,9,0.0,0.28,135570.0,7.34,1.48,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,1,0,0
1,33,230,5,2.0,6.0,3,0.0,0.3,111603.0,7.34,8.96,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,1,0,0
1,33,2127,7,2.0,4.0,3,0.0,0.3,121831.0,7.34,35.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1105,6,1.0,1.0,1,0.0,0.3,121831.0,7.34,35.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,0
1,33,2140,1,1.0,6.0,1,0.0,0.23000000000000004,121831.0,7.34,35.13,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,1104,1,1.0,1.0,1,0.0,0.23000000000000004,121831.0,7.34,5.34,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,1
1,33,1433,5,1.0,1.0,1,0.0,2.2,121831.0,7.34,0.89,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,427,6,2.0,6.0,3,0.0,0.3,108160.0,7.34,30.79,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,0
1,33,1200,5,1.0,1.0,1,0.0,2.97,108160.0,7.34,11.45,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,1,0,0,0,1
1,33,1634,1,1.0,1.0,1,0.16,0.2,108160.0,7.34,30.4,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,30,7,7.0,6.0,3,0.0,0.3,108160.0,7.34,5.92,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,1
1,33,1050,2,2.0,1.0,2,0.0,0.3,108160.0,7.34,5.92,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
2,33,1623,1,1.0,1.0,1,0.0,0.3,108160.0,7.34,5.92,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,1,0,0,0,1
1,33,1319,3,1.0,1.0,1,0.0,0.2,108160.0,7.34,7.5,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,2327,4,1.0,4.0,1,0.0,0.3,73528.0,7.34,0.8100000000000002,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1224,3,1.0,1.0,1,0.0,0.3,73528.0,7.34,2.68,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,1,0
2,33,1151,6,1.0,1.0,1,0.0,0.5,89424.0,7.34,9.79,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,813,2,1.0,1.0,1,0.0,0.5,89424.0,7.34,3.92,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
2,33,436,7,1.0,2.0,1,0.0,0.5,89424.0,7.34,3.92,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,1,0,1
1,33,1703,7,1.0,1.0,1,0.0,1.12,89424.0,7.34,12.73,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,1,0,1,0
1,33,113,4,2.0,4.0,3,0.0,1.12,89424.0,7.34,12.73,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,0,0,0,0,0,0
1,33,430,3,2.0,6.0,3,1.5,1.12,89424.0,7.34,3.26,U,S,40,A,A,6,6,A,A,10,10,A,A,12,72,51.0,1,0,0,0,0,0
1,33,1654,3,1.0,1.0,2,1.5,2.95,89424.0,7.34,0.33,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,1239,1,2.0,1.0,3,1.5,2.95,89424.0,7.34,3.26,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
1,33,1356,1,2.0,1.0,3,0.0,0.0,89424.0,7.34,7.83,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,221,1,1.0,4.0,1,0.0,0.0,89424.0,7.34,7.83,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,0
1,33,1133,3,1.0,1.0,2,0.0,0.0,89424.0,7.34,2.94,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
2,33,1723,4,1.0,1.0,1,0.0,0.0,74062.0,7.34,0.54,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,1
1,33,130,6,2.0,6.0,3,0.0,0.2,74062.0,7.34,1.6200000000000003,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,0
1,33,1932,4,1.0,3.0,1,0.0,0.15,74062.0,7.34,1.08,R,S,40,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,1520,7,1.0,1.0,1,0.0,0.2,83460.0,7.34,5.79,R,S,40,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,0,0,0,0,0
1,33,824,2,1.0,1.0,1,0.0,0.2,83460.0,7.34,5.79,R,S,40,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,0
1,33,1628,6,2.0,6.0,3,0.0,0.2,83460.0,7.34,5.79,R,S,40,A,A,6,6,A,A,10,10,A,P,12,72,41.0,1,1,0,0,0,0
1,33,2346,5,2.0,6.0,3,0.0,2.9,83460.0,7.34,3.35,R,O,80,C,C,0,0,C,C,0,0,P,P,17,100,41.0,0,0,0,0,0,0
1,33,940,6,1.0,1.0,1,0.0,2.9,83460.0,7.34,0.61,R,S,90,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,1,0,0,0,1
1,33,1307,2,2.0,1.0,2,0.0,2.9,83460.0,7.34,10.66,R,S,90,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
1,33,415,3,2.0,6.0,6,0.0,2.9,83460.0,7.34,10.66,R,S,90,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,0,0,0
1,33,1054,6,1.0,1.0,1,0.0,2.0,77892.0,11.1,1.14,R,S,198,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,0,0,0
1,33,800,6,1.0,1.0,2,0.0,2.0,77892.0,11.1,2.27,R,S,198,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
2,33,1320,4,2.0,1.0,3,0.0,2.0,81665.0,7.34,18.18,R,S,198,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
2,33,215,7,1.0,4.0,1,1.15,2.2,81665.0,7.34,11.92,R,S,350,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,1,0,0
1,33,1340,1,1.0,1.0,2,1.15,2.2,81665.0,7.34,2.3799999999999994,R,S,62,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,0,0,0,0,0
1,33,2042,7,3.0,6.0,6,1.15,2.2,81665.0,7.34,2.3799999999999994,R,S,62,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,1,0,0,0
1,33,2353,6,2.0,4.0,3,0.0,2.2,81665.0,7.34,2.3799999999999994,R,S,62,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,0,0,0,0,0
1,33,941,2,2.0,1.0,3,0.0,1.7,81665.0,7.34,3.28,R,S,62,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,0,0,0
2,33,836,7,1.0,1.0,1,0.25,1.7,81665.0,7.34,7.45,R,S,62,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,1,0,0,0,0
1,33,547,5,2.0,6.0,3,0.0,1.7,81665.0,7.34,7.45,R,S,62,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
1,33,1640,6,1.0,1.0,1,0.0,1.0,63812.0,7.34,3.73,R,S,540,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,0,0,0
2,33,1528,1,1.0,1.0,1,0.36,0.54,60169.0,7.34,2.64,R,S,180,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,0,0,0
1,33,523,7,2.0,4.0,2,0.0,1.6,60169.0,7.34,3.73,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
1,33,1559,4,2.0,1.0,3,0.0,1.6,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,0,0,0,0,0
1,33,1402,2,2.0,1.0,3,0.0,0.8299999999999998,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,0,0,0,0,0
1,33,1312,3,1.0,1.0,1,0.0,0.8299999999999998,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,0,0,0
1,33,2228,7,3.0,6.0,6,0.0,1.73,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
1,33,2209,7,3.0,6.0,6,0.0,1.73,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,0
1,33,2228,7,3.0,6.0,6,0.0,1.73,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,1,0,0,0,1
1,33,1455,1,1.0,1.0,1,0.0,0.5,61631.0,7.34,28.34,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,1,0,0,0,0,0
1,33,1807,7,1.0,1.0,1,0.0,0.5,61631.0,9.89,8.32,R,S,76,A,A,6,6,A,A,10,10,P,P,12,84,41.0,0,0,0,0,0,1
1,33,2150,7,3.0,6.0,6,0.57,0.37,61631.0,7.34,4.95,R,S,76,A,A,6,6,A,A,10,10,P,P,12,84,41.0,0,0,0,0,0,1
1,33,1356,3,1.0,1.0,1,0.0,3.95,60581.0,7.34,7.74,R,S,76,A,A,6,6,A,A,10,10,P,P,12,84,41.0,0,0,1,0,0,1
1,33,739,4,1.0,1.0,2,0.0,3.95,60581.0,7.34,7.74,R,S,76,A,A,6,6,A,A,10,10,P,P,12,84,41.0,1,0,0,0,0,0
1,33,1550,5,1.0,1.0,1,0.0,3.95,60581.0,7.34,7.74,R,S,76,A,A,6,6,A,A,10,10,P,P,12,84,41.0,0,0,1,0,0,1
1,33,430,6,1.0,5.0,1,0.5,3.59,60581.0,7.34,7.3,R,S,76,A,A,6,6,A,A,10,10,P,P,12,72,41.0,0,0,0,1,0,0
1,33,1805,7,1.0,1.0,1,0.0,1.22,60581.0,7.34,0.22,R,O,76,C,C,0,0,C,C,0,0,A,P,17,104,41.0,0,0,0,0,0,1
2,33,1845,2,1.0,6.0,1,0.0,1.22,60581.0,7.34,16.36,R,S,76,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,1,0,0,0
1,33,314,5,2.0,6.0,2,0.0,0.0,60581.0,7.34,16.36,R,S,76,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,0
1,33,1600,5,1.0,1.0,1,0.0,0.0,60581.0,7.34,2.87,R,S,76,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,1
1,33,1919,4,2.0,6.0,3,0.48,0.0,56760.0,7.34,4.77,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,0,0,0,0,0
1,33,810,2,1.0,1.0,1,0.0,0.01,67809.0,9.17,9.9,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
3,33,1357,4,1.0,1.0,1,0.0,0.0,67809.0,9.17,41.09,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,1
1,33,2340,5,2.0,6.0,3,0.0,0.0,67809.0,9.17,41.09,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,426,3,2.0,6.0,3,0.0,0.01,67809.0,9.17,41.09,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,1,0,0
1,33,1252,1,1.0,1.0,1,0.0,0.4699999999999999,67809.0,9.17,41.09,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,1,0,0,0,1
2,33,611,5,1.0,6.0,5,0.0,0.23000000000000004,67809.0,9.17,41.09,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,0,0,0,0,0,0
1,33,820,1,1.0,1.0,9,0.0,0.23000000000000004,67809.0,9.17,41.09,R,S,54,A,A,6,6,A,A,10,10,A,A,12,72,41.0,1,1,0,0,0,1
1,33,1230,6,1.0,1.0,1,2.0,0.12,65821.0,7.34,3.6,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
2,33,1442,2,1.0,1.0,1,2.0,0.12,65821.0,7.34,9.37,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,1,0,0,1,0,0
2,33,834,6,1.0,1.0,1,2.0,0.12,65821.0,7.34,9.37,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,1,1,0,0,0
1,33,2001,3,1.0,1.0,1,0.0,0.12,65821.0,7.34,9.37,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,1,0,0,0,0,0
1,33,1433,1,1.0,1.0,1,0.0,0.12,65821.0,7.34,2.64,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
1,33,1156,3,1.0,1.0,2,0.0,0.12,65821.0,7.34,2.64,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,1,1,0,0,0,0
1,33,341,2,1.0,6.0,1,0.0,0.12,65821.0,7.34,3.6,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
1,33,1205,4,1.0,1.0,1,0.0,0.2,59486.0,7.34,0.87,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,1,0,0,0,0,0
2,33,728,4,2.0,1.0,1,0.0,0.08,65198.0,7.34,7.139999999999999,U,A,12,,,0,0,A,A,10,10,A,A,12,48,51.0,0,1,0,0,0,0
1,33,2026,3,1.0,4.0,1,0.0,1.9,70955.0,7.34,7.51,U,A,12,,,0,0,A,A,10,10,A,A,12,48,51.0,0,0,0,0,1,1
1,33,140,4,1.0,4.0,1,0.0,2.9,57362.0,7.34,3.35,U,A,12,,,0,0,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
1,33,1535,3,1.0,1.0,1,0.0,0.48,57362.0,7.34,2.3,U,A,12,,,0,0,A,A,10,10,A,A,12,48,51.0,0,0,1,0,0,0
1,33,55,7,2.0,6.0,3,0.0,0.2,61433.0,7.34,0.45,U,O,40,,,0,0,W,W,0,0,A,A,19,76,51.0,0,1,0,0,0,1
1,33,1030,6,1.0,1.0,1,0.0,0.45,71070.0,7.34,0.78,U,A,14,,,0,0,A,A,10,10,A,A,12,48,51.0,0,0,0,0,1,1
1,33,228,5,2.0,4.0,3,2.0,0.06,55508.0,7.34,3.44,U,S,14,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
1,33,1404,2,2.0,1.0,3,0.0,0.45,55508.0,7.34,2.03,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,0
1,33,2325,5,2.0,4.0,3,2.25,0.45,55508.0,7.34,2.03,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,51.0,0,0,0,0,0,1
1,33,1614,6,1.0,3.0,2,0.0,0.07000000000000002,51323.0,7.34,3.18,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,41.0,0,0,0,0,0,0
2,33,1230,3,1.0,1.0,1,0.0,0.07000000000000002,51323.0,7.34,0.37,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,41.0,0,0,0,0,0,0
